2.0,319908.5214792315,110150.13375170814,350768.35248622054,,100214.17126540699,82102.69052289073,43586.07324363377,19747.868306605862,37361.46931325348,50937.46530183049,23346.020309516287,44214.69032095577,6908.374134505637,18879.049668808937,0.0286,,0.0998,0.1218,0.2295,0.5064000000000001,0.2677,0.19640000000000002,0.4284,0.2262,1.4476,0.5297000000000001,0.0854,0.0854,
3.0,318586.32840409834,108827.940676575,348760.87410945684,,100297.49947467705,82157.89014339709,43582.3735376147,19744.306604541292,37406.453024903305,50964.80183986512,23377.82664582641,44275.961068267294,6915.132597691066,18886.025834305427,0.0287,,0.0998,0.1218,0.2295,0.5065000000000001,0.2674,0.1963,0.4278,0.22590000000000002,1.4462000000000002,0.5295,0.0854,0.0854,
4.0,317864.4222273783,108106.03449985496,347664.8079848692,,100381.06319210683,82205.4219586258,43584.083484034076,19742.116151926013,37453.99313728735,50989.419389239636,23409.5082271592,44334.12154979152,6921.616333420395,18892.918959034083,0.028800000000000003,,0.09970000000000001,0.1217,0.2295,0.5066,0.267,0.1962,0.4272,0.22560000000000002,1.4448,0.5293,0.0854,0.0854,
364.0,317864.4222273783,108106.03449985496,347664.8079848692,,100381.06319210683,82205.4219586258,43584.083484034076,19742.116151926013,37453.99313728735,50989.419389239636,23409.5082271592,44334.12154979152,6921.616333420395,18892.918959034083,0.028800000000000003,,0.09970000000000001,0.1217,0.2295,0.5066,0.267,0.1962,0.4272,0.22560000000000002,1.4448,0.5293,0.0854,0.0854,
724.0,317864.4222273783,108106.03449985496,347664.8079848692,,100381.06319210683,82205.4219586258,43584.083484034076,19742.116151926013,37453.99313728735,50989.419389239636,23409.5082271592,44334.12154979152,6921.616333420395,18892.918959034083,0.028800000000000003,,0.09970000000000001,0.1217,0.2295,0.5066,0.267,0.1962,0.4272,0.22560000000000002,1.4448,0.5293,0.0854,0.0854,
1084.0,317864.4222273783,108106.03449985496,347664.8079848692,,100381.06319210683,82205.4219586258,43584.083484034076,19742.116151926013,37453.99313728735,50989.419389239636,23409.5082271592,44334.12154979152,6921.616333420395,18892.918959034083,0.028800000000000003,,0.09970000000000001,0.1217,0.2295,0.5066,0.267,0.1962,0.4272,0.22560000000000002,1.4448,0.5293,0.0854,0.0854,
1444.0,317864.4222273783,108106.03449985496,347664.8079848692,,100381.06319210683,82205.4219586258,43584.083484034076,19742.116151926013,37453.99313728735,50989.419389239636,23409.5082271592,44334.12154979152,6921.616333420395,18892.918959034083,0.028800000000000003,,0.09970000000000001,0.1217,0.2295,0.5066,0.267,0.1962,0.4272,0.22560000000000002,1.4448,0.5293,0.0854,0.0854,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,284560.4502660181,85167.63711071183,384809.9926308844,,35647.28427577964,20937.63945013176,20382.985835589283,22912.986045420854,78903.08104454685,16750.763609882353,41833.16088392197,56457.707393887235,133586.40739394247,41815.3487682086,0.026000000000000002,,0.2806,0.4777,0.4907,0.4365,0.1268,0.597,0.2391,0.1772,0.07490000000000001,0.23920000000000002,0.09870000000000001,0.09860000000000001,investor 9
1.0,285113.2976645731,85720.48450926685,385806.8266825239,,35670.32725680249,20946.33277282879,20411.1257798681,22927.394303910907,78914.53222719562,16765.67411054168,41895.78909339903,56468.169115843295,133690.15844803347,41808.73829990083,0.026000000000000002,,0.28040000000000004,0.47750000000000004,0.49000000000000005,0.43620000000000003,0.1268,0.5965,0.23870000000000002,0.1771,0.0748,0.23920000000000002,0.09870000000000001,0.09860000000000001,investor 9
361.0,280957.4671336645,81564.65397835826,37301.70981176521,,43430.80637193218,23877.907634556024,29141.780556235975,28003.255449332573,83520.33976512053,21653.458544295943,67291.52167055655,60293.27411569432,168006.13278075535,40815.72705164616,3670.0,,4280.0,2350.0,2870.0,2760.0,8230.0,2130.0,6630.0,5940.0,0.0748,4020.0,15230.0,15230.0,
362.0,280327.21176390524,80934.39860859897,37189.660017331815,,43452.26725985138,23885.886156365723,29169.6424268862,28016.735014931728,83533.30731097457,21666.70295894749,67361.05100932726,60303.65447757379,168094.21835499312,40815.28230517608,3660.0,,4280.0,2350.0,2870.0,2760.0,8230.0,2130.0,6640.0,5940.0,0.0748,4020.0,15230.0,15230.0,
363.0,281092.95070677047,81700.1375514642,37325.79672517211,,43473.01338534693,23894.47496633253,29188.638073681483,28031.346891834994,83545.99775352987,21679.767897969647,67433.6514091612,60313.89252588249,168193.29583049938,40812.94314072252,3680.0,,4280.0,2350.0,2870.0,2760.0,8230.0,2130.0,6640.0,5940.0,0.0748,4020.0,15230.0,15230.0,
364.0,280983.6233129824,81590.81015767611,37306.359981611204,,43492.914049323736,23901.99546708867,29214.182339344577,28044.19743949112,83558.20664454042,21692.641164673456,67495.25402845196,60324.58063184704,168296.88105255665,40808.5434633076,3670.0,,4280.0,2350.0,2880.0,2760.0,8230.0,2130.0,6650.0,5940.0,0.0748,4020.0,15230.0,15230.0,
365.0,280706.22497342963,81313.41181812336,37257.04278668604,,43515.963366563265,23912.343263106286,29243.41988797871,28058.912232100523,83570.87043448628,21705.732844377224,67578.06101401965,60335.38644728543,168383.03765684672,40805.515075662144,3670.0,,4290.0,2350.0,2880.0,2760.0,8240.0,2140.0,6660.0,5940.0,0.0748,4020.0,15230.0,15230.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,152625.0347164963,111798.83776812759,187739.13455048986,,47899.710078506236,55967.915488000326,16449.96766635422,8140.962310217432,41374.543354039466,70486.31676162229,37119.0785632356,75618.91770947016,43089.85902407528,126077.31996888985,0.0533,,0.2088,0.1787,0.608,1.2284000000000002,0.2417,0.1419,0.2695,0.1323,0.2321,0.0794,0.1107,0.1106,investor 10
1.0,152840.86648568136,112014.66953731264,188041.7648538815,,47929.8940926958,56009.53381937751,16459.21072314318,8144.616265429128,41392.8541072653,70480.9042250347,37134.26985934969,75664.97751610108,43123.91081520388,126099.03165459266,0.053200000000000004,,0.2087,0.1786,0.6076,1.2279,0.2416,0.1419,0.26930000000000004,0.1322,0.23190000000000002,0.0794,0.1107,0.1106,investor 10
361.0,162030.6068566755,121204.40990830678,22222.552241293757,,58182.71948512809,70308.77345886338,19768.850655008697,10455.216623010221,48405.742531644275,69131.72764776342,43193.807533703824,91343.87444105433,54743.925422216365,132969.12945518878,2450.0,,6430.0,7770.0,2180.0,1150.0,5350.0,7640.0,4770.0,10100.0,6050.0,0.0794,14420.0,14420.0,
362.0,162002.4551383395,121176.25818997077,22218.186509232593,,58211.32086104244,70341.85990902079,19777.696299947245,10462.956692082815,48423.57418501813,69124.92502601276,43209.871063110564,91388.982980318,54772.586206501575,132990.79004847893,2450.0,,6430.0,7770.0,2180.0,1150.0,5350.0,7640.0,4770.0,10100.0,6050.0,0.0794,14420.0,14420.0,
363.0,161822.6039217491,120996.40697338039,22190.295415227727,,58238.00897405085,70382.44143197723,19786.65140334656,10468.863723560415,48442.788308855685,69125.82927253655,43227.0291032892,91438.7597257436,54803.211645851385,133008.15060339283,2450.0,,6440.0,7780.0,2180.0,1150.0,5350.0,7640.0,4780.0,10110.0,6060.0,0.0794,14420.0,14420.0,
364.0,161779.28422635974,120953.08727799103,22183.577452907135,,58265.21038934335,70420.32423354758,19796.008466653457,10481.734506566168,48462.745350421996,69123.73792133614,43243.21799557638,91475.74759233164,54833.22525154174,133026.06427467903,2450.0,,6440.0,7780.0,2180.0,1150.0,5350.0,7640.0,4780.0,10110.0,6060.0,0.0794,14420.0,14420.0,
365.0,162037.94128246856,121211.74433409984,22223.689654557584,,58295.51642973106,70455.51714982999,19805.273335927606,10495.153409798559,48481.382030867084,69117.25382304835,43259.15157329946,91517.95107038987,54861.24005268341,133042.4836005676,2450.0,,6440.0,7790.0,2190.0,1160.0,5360.0,7640.0,4780.0,10120.0,6060.0,0.0794,14420.0,14420.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,211935.20549996992,-73606.04020566898,160690.15999507613,,30352.43936596674,43213.86650882885,105394.49036233708,157509.19757701166,32661.83153461152,63086.257923731544,50791.76543079341,38078.77758234336,70740.98998615853,43518.05396797106,0.0623,,0.3295,0.2315,0.0949,0.0635,0.3062,0.15860000000000002,0.19690000000000002,0.2627,0.1414,0.2298,-0.6662,-0.6662,
1.0,212255.92589690053,-73285.31980873836,161211.32599885692,,30367.960684591988,43219.45191757246,105497.54576158134,157594.04795305795,32671.05938375455,63127.247539986296,50820.56544274113,38078.6532359827,70772.01060560743,43505.67055377541,0.0621,,0.32930000000000004,0.23140000000000002,0.09480000000000001,0.0635,0.30610000000000004,0.1585,0.1968,0.2627,0.1413,0.22990000000000002,-0.6662,-0.6662,
2.0,212920.44196161433,-72620.80374402457,162291.15498762546,,30383.241067077277,43236.897344359946,105602.331437071,157679.7221542832,32680.618679716456,63171.52300174366,50850.07270032254,38077.86240134246,70801.80289616018,43492.84119165148,0.061700000000000005,,0.3292,0.2313,0.0947,0.0635,0.306,0.1583,0.1967,0.2627,0.1413,0.23,-0.6662,-0.6662,
3.0,213473.77320785308,-72067.47249778581,163190.3102553576,,30393.45785312516,43238.886070329376,105710.66474013704,157764.76248972857,32689.309578334396,63211.97204108669,50880.647221862906,38084.48489351845,70831.45604275141,43480.25095842661,0.0613,,0.3291,0.2313,0.0946,0.0634,0.306,0.1582,0.1966,0.2626,0.14120000000000002,0.23,-0.6662,-0.6662,
4.0,213645.0974131442,-71896.1482924947,163468.7096096768,,30402.76768187794,43238.448313636116,105818.20171803042,157850.99797367826,32697.821931773262,63255.034692573034,50909.205574990905,38091.63818225766,70867.47076764637,43467.39772516302,0.061200000000000004,,0.329,0.2313,0.0946,0.0634,0.3059,0.15810000000000002,0.1965,0.2626,0.14120000000000002,0.2301,-0.6662,-0.6662,
364.0,213645.0974131442,-71896.1482924947,163468.7096096768,,30402.76768187794,43238.448313636116,105818.20171803042,157850.99797367826,32697.821931773262,63255.034692573034,50909.205574990905,38091.63818225766,70867.47076764637,43467.39772516302,0.061200000000000004,,0.329,0.2313,0.0946,0.0634,0.3059,0.15810000000000002,0.1965,0.2626,0.14120000000000002,0.2301,-0.6662,-0.6662,
724.0,213645.0974131442,-71896.1482924947,163468.7096096768,,30402.76768187794,43238.448313636116,105818.20171803042,157850.99797367826,32697.821931773262,63255.034692573034,50909.205574990905,38091.63818225766,70867.47076764637,43467.39772516302,0.061200000000000004,,0.329,0.2313,0.0946,0.0634,0.3059,0.15810000000000002,0.1965,0.2626,0.14120000000000002,0.2301,-0.6662,-0.6662,
1084.0,213645.0974131442,-71896.1482924947,163468.7096096768,,30402.76768187794,43238.448313636116,105818.20171803042,157850.99797367826,32697.821931773262,63255.034692573034,50909.205574990905,38091.63818225766,70867.47076764637,43467.39772516302,0.061200000000000004,,0.329,0.2313,0.0946,0.0634,0.3059,0.15810000000000002,0.1965,0.2626,0.14120000000000002,0.2301,-0.6662,-0.6662,
1444.0,213645.0974131442,-71896.1482924947,163468.7096096768,,30402.76768187794,43238.448313636116,105818.20171803042,157850.99797367826,32697.821931773262,63255.034692573034,50909.205574990905,38091.63818225766,70867.47076764637,43467.39772516302,0.061200000000000004,,0.329,0.2313,0.0946,0.0634,0.3059,0.15810000000000002,0.1965,0.2626,0.14120000000000002,0.2301,-0.6662,-0.6662,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,204731.62222519156,79528.37945464095,242404.21225500738,,86382.74548832802,57661.57414594819,94512.10489409404,34620.8625495392,31449.877225949247,39185.210403511046,51779.95012503522,38682.18220056915,101873.91360899314,82127.60976563396,0.0413,,0.1158,0.17350000000000002,0.10590000000000001,0.2889,0.318,0.25520000000000004,0.1932,0.2586,0.09820000000000001,0.1218,0.1174,0.1058,investor 9
1.0,203864.28600157824,78661.04323102762,241036.0362336993,,86406.14973754807,57663.49666309846,94553.98210749667,34653.91144818708,31468.91434914231,39210.747875589754,51789.48243660249,38701.607703286005,101974.48976014835,82180.09966928804,0.0415,,0.1158,0.17350000000000002,0.1058,0.2886,0.3178,0.2551,0.19310000000000002,0.2584,0.0981,0.1217,0.1174,0.1058,investor 9
361.0,212359.22687216586,87155.98410161525,26919.36544749536,,94408.04224862813,58515.75782884933,109410.20496797717,46898.56657232594,38411.62823742428,48664.5692691983,56372.923843466466,45035.52824568407,133236.80898452093,98211.89665903556,2840.0,,9980.0,6190.0,11570.0,4960.0,4060.0,5140.0,5960.0,4760.0,0.0981,10390.0,13620.0,13620.0,
362.0,212141.52817207357,86938.28540152295,26883.032887992555,,94428.4627978401,58517.94023300854,109452.1451306624,46932.8013576123,38430.67157557782,48689.94239838112,56385.481239953406,45053.66755596575,133315.867224892,98263.50879148905,2840.0,,9990.0,6190.0,11580.0,4960.0,4060.0,5150.0,5960.0,4760.0,0.0981,10390.0,13620.0,13620.0,
363.0,211413.32629091764,86210.08352036703,26761.500521625927,,94450.76656072725,58523.29216182212,109493.31265003415,46964.59255183527,38449.805472680535,48715.53557535411,56395.581633423906,45073.31690653463,133391.2708575747,98304.11865320144,2830.0,,9990.0,6190.0,11580.0,4960.0,4060.0,5150.0,5960.0,4760.0,0.0981,10400.0,13620.0,13620.0,
364.0,211807.80405608745,86604.56128553684,26827.336407965584,,94470.4617380461,58529.46484636108,109534.45781702748,46999.30791934858,38467.65203822483,48740.581642747704,56402.56082607528,45089.37814143575,133469.76743480732,98347.78307311157,2830.0,,9990.0,6190.0,11580.0,4970.0,4060.0,5150.0,5960.0,4770.0,0.0981,10400.0,13620.0,13620.0,
365.0,212231.07261559652,87027.82984504591,26897.977298873575,,94494.05105656288,58532.09860560149,109571.87432242832,47032.029887502715,38486.33458726429,48766.506924417685,56414.81210738623,45106.19858499985,133547.95817319097,98395.93057124542,2840.0,,9990.0,6190.0,11590.0,4970.0,4070.0,5150.0,5960.0,4770.0,0.0981,10410.0,13620.0,13620.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,290437.618516742,78764.67681980183,373427.72830584424,,36275.54437863596,102091.16872252955,48218.521922382475,31093.94919571136,23238.544360625972,265526.21800288954,26727.83314180016,41403.20332088736,102066.81339174743,67879.35378524268,0.0268,,0.2757,0.098,0.2074,0.32170000000000004,0.4304,0.037700000000000004,0.37420000000000003,0.2416,0.098,0.1474,0.10690000000000001,0.0979,investor 6
1.0,290974.4346721071,79301.49297516691,374369.6343860158,,36270.52538757029,102145.90499197697,48264.937467516735,31125.50343528306,23239.952644268153,265679.1930204911,26729.22753294395,41472.899656543974,102103.62262893635,67922.24491802859,0.0268,,0.2758,0.0979,0.20720000000000002,0.32130000000000003,0.4303,0.037700000000000004,0.37420000000000003,0.2412,0.098,0.14730000000000001,0.10690000000000001,0.0979,investor 6
361.0,320315.297350023,108642.3556530828,41690.86910544975,,34327.92478456181,124791.08840905536,63882.57640735672,42533.90812203204,23739.380642244854,314709.0173416878,27328.765331992097,62874.963840116,113921.62838055227,83195.10957744974,4080.0,,3360.0,12210.0,6250.0,4160.0,2320.0,0.037700000000000004,2670.0,6150.0,11150.0,8140.0,27950.0,27950.0,
362.0,319046.7034266862,107373.76172974598,41472.95399707503,,34321.76286140305,124852.52552805535,63923.33561215386,42566.82680601846,23740.79352174516,314824.78446740337,27330.98880856701,62933.85334156002,113958.88591603404,83234.58179239975,4060.0,,3360.0,12220.0,6250.0,4160.0,2320.0,0.037700000000000004,2670.0,6160.0,11150.0,8140.0,27950.0,27950.0,
363.0,319396.06163005513,107723.11993311494,41532.96565986819,,34316.16834412268,124922.15223974833,63966.41221151318,42599.465642779,23742.258162708877,314948.318999177,27331.665075464545,62994.37685686345,113989.51303244408,83275.69818521384,4060.0,,3350.0,12220.0,6260.0,4170.0,2320.0,0.037700000000000004,2670.0,6160.0,11150.0,8150.0,27950.0,27950.0,
364.0,318913.7917275706,107240.85003063039,41450.12283985109,,34311.34010065762,124981.97262119297,64012.20183957821,42636.530556614685,23743.654166784072,315145.4624397883,27334.251980098612,63051.360684002895,114022.63699435427,83316.42194361702,4050.0,,3350.0,12230.0,6260.0,4170.0,2320.0,0.037700000000000004,2670.0,6170.0,11160.0,8150.0,27950.0,27950.0,
365.0,318967.7736263826,107294.83192944239,41459.39568210067,,34305.809539036876,125040.28163837803,64055.550066779426,42665.188036271786,23745.155906635406,315245.0981150386,27338.529246390888,63112.84258857486,114050.95554529838,83357.67505560638,4050.0,,3350.0,12240.0,6270.0,4170.0,2320.0,0.037700000000000004,2670.0,6170.0,11160.0,8160.0,27950.0,27950.0,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time,Home Value,Equity,HEP Expectation,Investor Valuations,Valuation #1,Valuation #2,Valuation #3,Valuation #4,Valuation #5,Valuation #6,Valuation #7,Valuation #8,Valuation #9,Valuation #10,E.D.B.,Investor Bids,Bid #1,Bid #2,Bid #3,Bid #4,Bid #5,Bid #6,Bid #7,Bid #8,Bid #9,Bid #10,Reserve,Best Bid,Winning Bidder
0.0,222978.50045609413,-37482.369267596805,158678.26917007586,,104256.39132111055,17234.557630130315,29504.1853013474,23025.84366863041,22185.516832594083,37831.258790661304,62237.00226994426,72417.99768505225,52039.51608097562,44723.71760453502,0.0631,,0.096,0.5803,0.339,0.4343,0.45080000000000003,0.2644,0.1607,0.1381,0.1922,0.22360000000000002,0.9797,0.138,investor 1
